# {'model': 'gpt2', 'layer': 5, 'hook': 'transformer.h[5].mlp.act', 'm': 3072, 'vocab': 50257, 'device': 'cuda'}
neuron	bos_act	exp_wins	imp_r_wins	imp_i_wins	exp_max	imp_max_all	imp_max_last
1391	-0.123673	0	0	0	-0.118227	1.471894	1.471894
1392	0.462000	0	0	0	0.489872	1.117161	1.117161
1393	-0.091806	0	0	0	-0.084904	0.701347	0.701347
1394	-0.130557	0	0	0	-0.130444	1.366505	1.366505
1395	-0.034555	0	0	0	-0.032738	1.965188	1.965188
1396	0.527998	0	0	0	0.554466	1.587105	1.587105
1397	-0.028310	0	0	0	-0.027208	0.957049	0.957049
1398	-0.082394	0	0	0	-0.079639	0.729615	0.729615
1399	-0.041895	0	3	4	-0.038538	2.817762	2.817762
1400	-0.024787	0	0	0	-0.023162	0.656808	0.656808
1401	0.558237	0	0	0	0.586294	0.781777	0.781777
1402	-0.003266	0	0	0	-0.002672	1.093709	1.093709
1403	0.367659	0	0	0	0.402659	0.699069	0.699069
1404	-0.012599	0	0	0	-0.011096	1.909431	1.909431
1405	-0.024847	0	0	1	-0.021804	3.112561	3.112561
1406	-0.149159	0	0	0	-0.145544	0.900120	0.900120
1407	0.395497	0	0	0	0.419988	1.183585	1.183585
1408	0.415266	0	0	0	0.429248	1.926557	1.926557
1409	-0.008550	0	0	0	-0.007198	0.857761	0.857761
1410	0.055862	0	0	0	0.065029	0.173859	0.173859
1411	-0.004173	0	0	0	-0.003592	0.747167	0.747167
1412	-0.079463	0	0	0	-0.076635	1.065097	1.065097
1413	-0.073747	0	0	0	-0.065615	0.521615	0.521615
1414	-0.020119	0	0	0	-0.018134	1.859111	1.859111
1415	-0.001255	0	0	0	-0.001072	0.975613	0.975613
1416	-0.094781	0	0	0	-0.091593	0.929656	0.929656
1417	-0.047775	0	2	2	-0.043820	3.024430	3.024430
1418	-0.044662	0	0	0	-0.041703	2.376458	2.376458
1419	-0.021088	0	0	1	-0.019587	2.648703	2.648703
1420	-0.090706	0	0	0	-0.079067	1.099535	1.099535
1421	0.015548	0	0	0	0.029494	0.292788	0.292788
1422	-0.056548	0	0	0	-0.054255	0.547406	0.547406
1423	-0.016090	0	0	0	-0.008896	1.630370	1.630370
1424	-0.119953	0	0	0	-0.117922	1.777428	1.777428
1425	-0.068004	0	0	0	-0.062096	2.194809	2.194809
1426	-0.002120	0	0	0	-0.001776	1.973854	1.973854
1427	-0.145952	0	0	0	-0.137134	1.057896	1.057896
1428	0.091907	0	0	0	0.111728	0.528597	0.528597
1429	0.055244	0	0	0	0.063466	0.546784	0.546784
1430	-0.122657	0	0	0	-0.112943	1.258407	1.258407
1431	-0.055584	0	0	0	-0.041693	1.509740	1.509740
1432	0.093647	0	0	0	0.106893	1.429247	1.429247
1433	0.329580	0	0	0	0.341674	0.674049	0.674049
1434	-0.112674	0	0	0	-0.101923	1.205374	1.205374
1435	-0.010675	0	1	1	-0.009211	3.042286	3.042286
1436	0.082110	0	0	0	0.094657	1.164551	1.164551
1437	0.378821	0	0	0	0.400401	1.287014	1.287014
1438	0.141036	0	0	0	0.160172	1.387219	1.387219
1439	-0.052053	0	0	0	-0.048237	1.655355	1.655355
1440	0.303855	0	0	0	0.322868	1.332538	1.332538
1441	0.130092	0	0	0	0.150224	0.604085	0.604085
1442	-0.033560	0	7	7	-0.030171	3.295664	3.295664
1443	-0.027604	0	0	0	-0.025437	0.591382	0.591382
1444	0.216023	0	0	0	0.236070	1.023261	1.023261
1445	-0.027683	0	0	0	-0.024402	1.779967	1.779967
1446	-0.057165	0	0	0	-0.052273	2.419164	2.419164
1447	-0.142390	0	0	0	-0.138946	1.339707	1.339707
1448	-0.012855	0	1	1	-0.011614	2.786307	2.786307
1449	0.009758	0	1	1	0.017813	2.980725	2.980725
1450	0.853877	0	0	0	0.889758	1.734916	1.734916
1451	-0.069390	0	0	0	-0.067226	1.086868	1.086868
1452	-0.084209	0	0	0	-0.074693	1.157838	1.157838
1453	-0.004101	0	0	0	-0.003403	1.338383	1.338383
1454	0.285100	0	0	0	0.298545	0.802637	0.802637
1455	0.290463	0	0	0	0.304915	0.387280	0.387280
1456	-0.020137	0	0	0	-0.018333	2.799469	2.799469
1457	-0.001630	0	0	0	-0.001325	0.508768	0.508768
1458	-0.055584	0	0	0	-0.043628	0.719888	0.719888
1459	0.541906	0	0	0	0.564326	0.541907	0.450558
1460	0.308846	0	0	0	0.322336	0.821471	0.821471
1461	-0.038164	0	0	0	-0.035625	1.393591	1.393591
1462	-0.015202	0	0	0	-0.014038	1.447912	1.447912
1463	0.205076	0	0	0	0.230274	1.656101	1.656101
1464	0.125230	0	0	0	0.137162	0.359343	0.359343
1465	-0.001594	0	1	1	-0.001296	2.747613	2.747613
1466	-0.160489	0	0	0	-0.158900	0.320690	0.320690
1467	0.132439	0	0	0	0.159180	1.251351	1.251351
1468	-0.025289	0	0	0	-0.023449	1.853278	1.853278
1469	-0.164892	0	0	0	-0.161736	1.420701	1.420701
1470	0.023484	0	0	0	0.036568	0.558914	0.558914
1471	-0.037033	0	0	0	-0.034844	1.141332	1.141332
1472	0.348984	0	0	0	0.367971	1.212416	1.212416
1473	0.516243	0	0	0	0.559874	2.751770	2.751770
1474	-0.011880	0	0	0	-0.010369	1.299656	1.299656
1475	0.180311	0	0	0	0.195117	0.644845	0.644845
1476	-0.116674	0	0	0	-0.113081	1.648894	1.648894
1477	-0.057789	0	0	0	-0.046178	1.139884	1.139884
1478	-0.073969	0	0	0	-0.066538	1.765994	1.765994
1479	-0.091620	0	0	0	-0.088902	2.638971	2.638971
1480	0.264850	0	0	0	0.277980	1.242045	1.242045
1481	-0.032301	0	0	0	-0.031646	1.408800	1.408800
1482	0.306963	0	0	0	0.325213	1.600099	1.600099
1483	-0.038188	0	0	0	-0.035037	1.158735	1.158735
1484	-0.008625	0	0	0	-0.007864	2.328864	2.328864
1485	-0.157537	0	0	0	-0.153869	1.100495	1.100495
1486	0.409303	0	0	0	0.452221	1.795228	1.795228
1487	0.184332	0	0	0	0.195874	1.363586	1.363586
1488	0.094448	0	0	0	0.104921	0.443142	0.443142
1489	0.191659	0	0	0	0.202392	1.155143	1.155143
1490	-0.146351	0	0	0	-0.139092	1.983131	1.983131
1491	-0.058924	0	0	0	-0.053510	1.277781	1.277781
1492	-0.045128	0	0	0	-0.040488	0.832201	0.832201
1493	-0.031287	0	2	2	-0.027687	3.466480	3.466480
1494	-0.130086	0	0	0	-0.123199	0.149841	0.149841
1495	-0.154794	0	0	0	-0.149432	1.591444	1.591444
1496	0.138581	0	0	0	0.156908	0.513307	0.513307
1497	-0.007997	0	0	1	-0.006486	2.696394	2.696394
1498	-0.079399	0	0	0	-0.076212	1.542374	1.542374
1499	-0.120277	0	0	0	-0.118177	1.141871	1.141871
1500	-0.163658	0	0	0	-0.162829	1.051922	1.051922
1501	-0.004121	0	0	0	-0.003034	2.380957	2.380957
1502	-0.033887	0	0	0	-0.020057	1.908243	1.908243
1503	-0.012785	0	0	0	-0.001561	0.164283	0.164283
1504	-0.085373	0	0	0	-0.080845	2.009820	2.009820
1505	-0.095760	0	0	0	-0.051039	1.591037	1.591037
1506	0.050921	0	0	0	0.063848	0.656903	0.656903
1507	-0.155151	0	0	0	-0.153608	0.890812	0.890812
1508	-0.053670	0	0	0	-0.039582	1.226717	1.226717
1509	0.405641	0	0	0	0.425902	1.666800	1.666800
1510	-0.053167	0	0	0	-0.049546	1.046248	1.046248
1511	0.326461	0	0	0	0.358299	1.193781	1.193781
1512	-0.155908	0	0	0	-0.153891	2.806571	2.806571
1513	0.624819	0	0	0	0.653057	1.208794	1.208794
1514	-0.009990	0	0	0	-0.008623	2.328545	2.328545
1515	0.324416	0	0	0	0.362088	1.230544	1.230544
1516	0.040172	0	0	0	0.057685	0.596809	0.596809
1517	-0.014975	0	0	0	-0.013201	1.284761	1.284761
1518	-0.029546	0	0	0	-0.020717	0.525276	0.525276
1519	-0.012700	0	1	1	-0.011293	2.805436	2.805436
1520	0.326887	0	0	0	0.348235	2.331706	2.331706
1521	-0.039690	0	0	0	-0.029745	1.137637	1.137637
1522	-0.000203	0	0	0	-0.000157	1.114569	1.114569
1523	-0.009947	0	0	0	-0.008848	2.682500	2.682500
1524	0.466883	0	0	0	0.491437	2.164145	2.164145
1525	-0.018870	0	0	0	-0.017436	1.457735	1.457735
1526	-0.002842	0	0	0	-0.002215	1.599882	1.599882
1527	0.359411	0	0	0	0.376091	0.561984	0.561984
1528	0.160318	0	0	0	0.177727	0.756248	0.756248
1529	0.174148	0	0	0	0.180649	0.821547	0.821547
1530	0.356543	0	0	0	0.393022	1.110040	1.110040
1531	-0.099705	0	0	0	-0.095265	1.891204	1.891204
1532	0.010979	0	0	0	0.022846	1.889439	1.889439
1533	0.345479	0	0	0	0.369299	1.347851	1.347851
1534	-0.090347	0	0	0	-0.085704	1.911867	1.911867
1535	-0.006414	0	0	0	-0.005425	0.585022	0.585022
1536	-0.023556	0	0	0	-0.016024	0.855658	0.855658
1537	-0.006377	0	0	1	-0.005327	2.997762	2.997762
1538	0.252521	0	0	1	0.271261	2.288150	2.288150
1539	-0.058658	0	0	0	-0.054968	1.934919	1.934919
1540	-0.034591	0	0	0	-0.024369	1.462586	1.462586
1541	0.474870	0	0	0	0.497594	1.879494	1.879494
1542	-0.071147	0	0	0	-0.065799	0.301618	0.301618
1543	0.446629	0	0	0	0.457981	1.042243	1.042243
1544	0.006021	0	0	0	0.013913	0.269570	0.269570
1545	-0.009480	0	0	0	-0.008037	0.584862	0.584862
1546	0.074946	0	0	0	0.093187	1.127098	1.127098
1547	0.084759	0	0	0	0.092668	0.165238	0.165238
1548	-0.007662	0	0	0	-0.006513	1.919796	1.919796
1549	0.038070	0	0	0	0.059401	0.811691	0.811691
1550	0.551790	0	0	0	0.585470	1.440835	1.440835
1551	0.270763	0	0	0	0.293388	0.664578	0.664578
1552	-0.103152	0	2	2	-0.098111	3.015825	3.015825
1553	0.020936	0	0	0	0.039498	1.432228	1.432228
1554	0.215338	0	0	0	0.247958	1.742252	1.742252
1555	-0.164841	0	1	2	-0.161155	2.408216	2.408216
1556	-0.009091	0	0	0	-0.007874	1.625311	1.625311
1557	-0.032310	0	0	0	-0.029468	1.038783	1.038783
1558	-0.004075	0	3	3	-0.003554	2.954985	2.954985
1559	-0.065825	0	0	0	-0.060649	1.535609	1.535609
1560	-0.088501	0	0	0	-0.083564	0.758250	0.758250
1561	-0.022680	0	0	0	-0.002910	0.703466	0.703466
1562	0.062253	0	0	0	0.068596	1.474626	1.474626
1563	-0.003743	0	0	0	-0.003153	2.751715	2.751715
1564	0.415816	0	0	0	0.432875	0.934747	0.934747
1565	0.589073	0	0	0	0.617552	1.814629	1.814629
1566	0.043039	0	0	0	0.055794	0.542764	0.542764
1567	0.154829	0	0	0	0.180857	1.773184	1.773184
1568	0.180573	0	0	0	0.186432	1.294859	1.294859
1569	-0.122856	0	0	0	-0.117630	0.751103	0.751103
1570	-0.125542	0	0	0	-0.122511	1.375639	1.375639
1571	0.232735	0	0	0	0.251948	0.711845	0.711845
1572	-0.105677	0	0	0	-0.100624	1.354677	1.354677
1573	-0.156562	0	0	0	-0.152247	1.023033	1.023033
1574	0.233042	0	0	0	0.252873	1.994165	1.994165
1575	0.027740	0	0	0	0.056005	1.713473	1.713473
1576	-0.040176	0	0	0	-0.037158	0.999901	0.999901
1577	0.355459	0	0	0	0.376303	1.315774	1.315774
1578	-0.052977	0	0	0	-0.033329	1.028944	1.028944
1579	0.040195	0	0	0	0.057643	0.784974	0.784974
1580	0.155242	0	0	0	0.173955	1.148508	1.148508
1581	-0.032707	0	0	0	-0.030358	0.962984	0.962984
1582	-0.155440	0	0	0	-0.153221	1.161060	1.161060
1583	0.255088	0	0	0	0.265482	1.148814	1.148814
1584	0.267327	0	0	0	0.293594	1.438938	1.438938
1585	-0.150582	0	0	0	-0.146603	0.891633	0.891633
1586	-0.169138	0	0	0	-0.167908	1.480032	1.480032
1587	0.445434	0	1	1	0.468935	2.647035	2.647035
1588	-0.054558	0	4	4	-0.050416	3.049964	3.049964
1589	-0.015321	0	0	0	-0.013464	0.952370	0.952370
1590	0.376732	0	0	0	0.395367	1.444598	1.444598
1591	-0.021837	0	0	0	-0.011758	1.159763	1.159763
1592	-0.144821	0	0	0	-0.141990	1.229524	1.229524
1593	0.181057	0	0	0	0.201089	1.449926	1.449926
1594	-0.070056	0	73	74	-0.041362	3.824016	3.824016
1595	-0.163451	0	0	0	-0.161543	0.972211	0.972211
1596	-0.014317	0	0	0	-0.013028	2.635808	2.635808
1597	-0.129948	0	0	0	-0.126224	1.040443	1.040443
1598	-0.075930	0	0	0	-0.072210	0.862118	0.862118
1599	-0.070217	0	0	0	-0.066974	1.365092	1.365092
1600	-0.000026	0	0	0	-0.000017	1.872962	1.872962
1601	0.221320	0	0	0	0.235201	1.873020	1.873020
1602	-0.170037	0	0	0	-0.168956	1.371541	1.371541
1603	0.411263	0	0	0	0.432378	1.648021	1.648021
1604	-0.110979	0	0	0	-0.103612	1.474014	1.474014
1605	0.125919	0	0	0	0.139636	1.232918	1.232918
1606	-0.152592	0	0	0	-0.146749	0.774774	0.774774
1607	0.028187	0	0	0	0.034144	1.281786	1.281786
1608	0.006026	0	0	0	0.018723	0.679313	0.679313
1609	-0.043588	0	0	0	-0.041538	1.149567	1.149567
1610	-0.091467	0	0	0	-0.087353	1.495610	1.495610
1611	-0.152564	0	0	0	-0.151193	-0.000042	-0.000042
1612	-0.068736	0	0	0	-0.066348	1.520106	1.520106
1613	0.429965	0	0	0	0.467129	2.165240	2.165240
1614	-0.010043	0	0	0	-0.008757	1.463400	1.463400
1615	-0.047538	0	0	0	-0.045121	1.076038	1.076038
1616	-0.002919	0	0	0	-0.002285	1.922976	1.922976
1617	-0.103251	0	0	0	-0.098224	1.206439	1.206439
1618	0.142249	0	0	0	0.156964	0.565114	0.565114
1619	-0.002697	0	0	0	-0.002227	0.696660	0.696660
1620	0.219132	0	0	0	0.234896	0.829667	0.829667
1621	0.496251	0	0	0	0.516237	0.850534	0.850534
1622	-0.083556	0	1	1	-0.079468	2.699099	2.699099
1623	-0.012597	0	0	0	-0.011434	1.564756	1.564756
1624	0.285563	0	0	0	0.292610	1.135960	1.135960
1625	-0.161964	0	0	0	-0.156574	0.647569	0.647569
1626	0.096457	0	0	0	0.108887	0.672386	0.672386
1627	-0.103426	0	0	0	-0.090967	0.902382	0.902382
1628	0.276857	0	0	0	0.296147	1.150164	1.150164
1629	0.535929	0	0	0	0.562215	1.431882	1.431882
1630	-0.072629	0	0	0	-0.068101	2.242271	2.242271
1631	0.176372	0	0	0	0.193306	0.781446	0.781446
1632	-0.133979	0	0	0	-0.130034	1.556321	1.556321
1633	-0.003028	0	0	0	0.006900	1.417591	1.417591
1634	-0.049983	0	0	0	-0.045868	2.041144	2.041144
1635	0.271518	0	0	0	0.300650	2.457595	2.457595
1636	-0.133951	0	0	0	-0.132405	1.049023	1.049023
1637	0.160276	0	0	0	0.173210	0.160276	-0.043440
1638	-0.046124	0	0	0	-0.043563	2.298495	2.298495
1639	0.247931	0	1	1	0.260356	2.920923	2.920923
1640	-0.053592	0	0	0	-0.050997	0.895469	0.895469
1641	-0.121999	0	0	0	-0.114782	0.922806	0.922806
1642	-0.055645	0	0	0	-0.052257	0.753163	0.753163
1643	0.215879	0	0	0	0.227836	1.716007	1.716007
1644	-0.097771	0	0	0	-0.095177	0.883111	0.883111
1645	0.412254	0	0	0	0.454708	1.328214	1.328214
1646	-0.087113	0	1	2	-0.082981	3.035499	3.035499
1647	0.012862	0	0	0	0.028817	0.737454	0.737454
1648	0.333609	0	0	0	0.353207	1.837467	1.837467
1649	-0.059141	0	0	0	-0.054781	0.759317	0.759317
1650	-0.023301	0	0	0	-0.022803	0.289802	0.289802
1651	0.244427	0	0	0	0.262521	1.250861	1.250861
1652	0.334011	0	0	0	0.334011	1.591094	1.591094
1653	-0.016047	0	0	0	-0.013740	1.237704	1.237704
1654	0.379884	0	0	0	0.425504	2.101699	2.101699
1655	-0.036352	0	0	0	-0.033274	1.819500	1.819500
1656	-0.003493	0	0	0	-0.002973	1.065597	1.065597
1657	-0.139776	0	0	0	-0.134254	2.206558	2.206558
1658	-0.125198	0	0	0	-0.122261	0.925499	0.925499
1659	0.326358	0	0	0	0.359903	0.943999	0.943999
1660	-0.117181	0	0	0	-0.108091	1.933273	1.933273
1661	-0.163781	0	0	0	-0.160174	0.845265	0.845265
1662	0.155931	0	0	0	0.185080	0.895489	0.895489
1663	0.367189	0	0	0	0.387047	0.981357	0.981357
1664	-0.001449	0	0	0	-0.001069	2.020668	2.020668
1665	-0.025917	0	4	4	-0.024075	3.069564	3.069564
1666	-0.023873	0	0	0	-0.021732	1.013564	1.013564
1667	-0.088929	0	0	0	-0.080151	1.704488	1.704488
1668	-0.111588	0	0	0	-0.107783	0.774511	0.774511
1669	0.518241	0	0	0	0.560501	0.775117	0.775117
1670	0.264039	0	0	0	0.284199	0.568616	0.568616
1671	-0.055311	0	0	0	-0.050447	2.180807	2.180807
1672	0.172938	0	0	0	0.190246	0.196711	0.196711
1673	0.087886	0	0	0	0.100563	1.087029	1.087029
1674	0.647650	0	0	0	0.680798	1.352732	1.352732
1675	-0.156113	0	0	0	-0.153035	1.315827	1.315827
1676	0.188032	0	0	0	0.214461	2.058686	2.058686
1677	-0.132960	0	0	0	-0.129767	0.199421	0.199421
1678	-0.118519	0	0	0	-0.107089	0.621281	0.621281
1679	-0.108678	0	0	0	-0.102208	2.441293	2.441293
1680	0.548675	0	0	0	0.579180	1.867078	1.867078
1681	-0.000001	0	0	0	-0.000000	0.775323	0.775323
1682	-0.169995	0	0	0	-0.169467	0.544378	0.544378
1683	0.084554	0	0	0	0.103539	0.831193	0.831193
1684	-0.006968	0	2	2	-0.005937	3.067835	3.067835
1685	0.543836	0	0	0	0.590955	1.156536	1.156536
1686	-0.097836	0	0	0	-0.094580	1.119361	1.119361
1687	-0.146591	0	0	0	-0.139771	0.354087	0.354087
1688	-0.164260	0	0	0	-0.162031	1.215821	1.215821
1689	-0.079582	0	0	0	-0.074343	0.692056	0.692056
1690	-0.003962	0	0	0	-0.003272	2.264562	2.264562
1691	-0.008105	0	0	0	-0.006930	1.918522	1.918522
1692	0.569783	0	0	0	0.596530	0.569782	0.520675
1693	-0.044960	0	0	0	-0.031611	1.143635	1.143635
1694	0.203487	0	1	1	0.225567	2.786125	2.786125
1695	-0.003330	0	0	0	-0.002831	1.364783	1.364783
1696	0.076176	0	0	0	0.087213	0.998748	0.998748
1697	0.405551	0	0	0	0.438428	2.669774	2.669774
1698	0.338837	0	0	0	0.345763	1.058583	1.058583
1699	0.248808	0	0	0	0.265087	1.333436	1.333436
1700	0.182642	0	0	0	0.192283	1.113302	1.113302
1701	0.329816	0	0	0	0.358157	1.121305	1.121305
1702	-0.000368	0	0	0	0.012328	0.731929	0.731929
1703	0.222022	0	0	0	0.240102	1.118576	1.118576
1704	-0.040569	0	0	0	-0.037151	1.041277	1.041277
1705	-0.001058	0	0	0	0.004758	1.004574	1.004574
1706	-0.088800	0	0	0	-0.083254	1.907680	1.907680
1707	-0.000000	0	0	0	-0.000000	0.110809	0.110809
1708	0.316562	0	0	0	0.343753	0.618586	0.618586
1709	-0.057442	0	0	0	-0.053806	0.255917	0.255917
1710	-0.061203	0	0	0	-0.057648	2.509370	2.509370
1711	-0.108863	0	0	0	-0.106003	0.994179	0.994179
1712	0.196490	0	20	22	0.214909	3.183705	3.183705
1713	-0.035723	0	0	0	-0.031644	0.554593	0.554593
1714	0.528466	0	0	0	0.565650	0.860302	0.860302
1715	-0.036423	0	0	0	-0.034796	1.734864	1.734864
1716	-0.048036	0	0	0	-0.042127	1.062730	1.062730
1717	0.351708	0	0	0	0.379005	1.591913	1.591913
1718	-0.039284	0	0	0	-0.037793	0.959795	0.959795
1719	0.109962	0	0	0	0.122787	0.417053	0.417053
1720	-0.126591	0	0	0	-0.124149	0.817175	0.817175
1721	-0.065362	0	0	0	-0.062564	1.325233	1.325233
1722	0.313973	0	0	0	0.336268	0.840793	0.840793
1723	0.030003	0	0	0	0.040083	1.095685	1.095685
1724	-0.012815	0	0	0	-0.011444	1.066867	1.066867
1725	-0.077113	0	0	0	-0.073306	1.958628	1.958628
1726	-0.019049	0	4	4	-0.016527	3.029504	3.029504
1727	0.369691	0	0	0	0.392499	1.251039	1.251039
1728	-0.021200	0	0	0	-0.019038	2.272771	2.272771
1729	-0.031979	0	0	0	-0.028816	2.248537	2.248537
1730	0.254978	0	0	0	0.266204	1.013749	1.013749
1731	-0.047296	0	0	0	-0.042770	1.299522	1.299522
1732	-0.019923	0	0	0	-0.017606	2.133697	2.133697
1733	0.410960	0	0	0	0.462273	2.307723	2.307723
1734	-0.073531	0	0	0	-0.069309	0.699836	0.699836
1735	-0.014253	0	0	0	-0.013045	2.657563	2.657563
1736	0.033675	0	0	0	0.042878	0.400487	0.400487
1737	-0.017605	0	0	0	-0.015809	1.817287	1.817287
1738	-0.066105	0	0	0	-0.063959	0.096616	0.096616
1739	0.362089	0	0	0	0.396097	1.147319	1.147319
1740	-0.101234	0	0	0	-0.097453	1.331605	1.331605
1741	0.445760	0	0	0	0.471814	1.949388	1.949388
1742	-0.009410	0	0	0	-0.008228	2.195580	2.195580
1743	0.338852	0	0	0	0.354041	1.225423	1.225423
1744	0.385192	0	0	0	0.407070	1.415260	1.415260
1745	-0.000561	0	0	0	-0.000402	1.386185	1.386185
1746	0.004741	0	0	0	0.012131	1.540444	1.540444
1747	-0.164303	0	0	0	-0.161490	1.750373	1.750373
1748	0.138074	0	0	0	0.148143	0.598966	0.598966
1749	-0.005249	0	0	0	-0.004478	0.891003	0.891003
1750	0.268030	0	0	0	0.283927	0.949054	0.949054
1751	0.180158	0	0	0	0.183930	1.721545	1.721545
1752	0.140927	0	0	0	0.181040	0.140927	0.079052
1753	-0.043582	0	0	0	-0.031927	0.287666	0.287666
1754	-0.067040	0	0	0	-0.062418	0.772254	0.772254
1755	-0.005936	0	0	0	0.000305	1.212591	1.212591
1756	-0.008327	0	0	0	-0.006842	0.737198	0.737198
1757	-0.006951	0	0	0	-0.006252	1.459053	1.459053
1758	0.077099	0	0	0	0.086545	1.947965	1.947965
1759	-0.075214	0	0	0	-0.071012	1.134013	1.134013
1760	0.117924	0	0	0	0.136894	1.071663	1.071663
1761	-0.010590	0	0	0	-0.008961	0.173321	0.173321
1762	0.058222	0	0	0	0.065181	0.199370	0.199370
1763	-0.047994	0	2	2	-0.044910	3.124400	3.124400
1764	0.112865	0	0	0	0.129110	1.158819	1.158819
1765	-0.023899	0	0	0	-0.022334	0.881295	0.881295
1766	-0.049407	0	0	0	-0.043875	1.756452	1.756452
1767	-0.046964	0	0	0	-0.043575	0.476714	0.476714
1768	-0.075342	0	0	0	-0.071565	0.694677	0.694677
1769	-0.094101	0	6	6	-0.091317	3.166803	3.166803
1770	0.225969	0	0	0	0.236596	2.313941	2.313941
1771	-0.078602	0	0	0	-0.073683	0.716847	0.716847
1772	0.187557	0	0	0	0.205618	1.631566	1.631566
1773	-0.063415	0	0	0	-0.058802	0.268218	0.268218
1774	-0.064527	0	0	0	-0.061865	1.315059	1.315059
1775	0.160975	0	0	0	0.177322	1.621262	1.621262
1776	0.403157	0	0	0	0.421952	0.662770	0.662770
1777	-0.023058	0	0	0	-0.021994	2.435514	2.435514
1778	0.213597	0	0	0	0.226580	1.064106	1.064106
1779	0.020378	0	0	0	0.035286	1.675598	1.675598
1780	0.072955	0	0	0	0.083100	1.441335	1.441335
1781	0.262058	0	0	1	0.270801	2.539078	2.539078
1782	-0.165558	0	0	0	-0.163837	1.694916	1.694916
1783	0.111045	0	1	1	0.145344	2.485182	2.485182
1784	0.466093	0	0	0	0.509770	0.817201	0.817201
1785	0.207161	0	0	0	0.225461	0.750379	0.750379
1786	-0.006382	0	0	0	-0.005121	2.261607	2.261607
1787	-0.054527	0	0	0	-0.052255	1.124784	1.124784
1788	-0.073195	0	0	0	-0.061281	1.243526	1.243526
1789	-0.024638	0	0	0	-0.022007	2.261858	2.261858
1790	-0.010072	0	2953	3073	-0.007803	3.990019	3.990019
1791	-0.103529	0	1	1	-0.100094	2.576476	2.576476
1792	0.030732	0	0	0	0.046282	0.826765	0.826765
1793	0.112284	0	0	0	0.122699	0.851352	0.851352
1794	-0.017689	0	0	0	-0.014498	1.779026	1.779026
1795	-0.000930	0	0	1	-0.000686	2.553522	2.553522
1796	-0.092873	0	0	0	-0.090266	1.048823	1.048823
1797	-0.004626	0	0	0	-0.004004	0.992253	0.992253
1798	-0.150196	0	0	0	-0.144060	1.173545	1.173545
1799	-0.016084	0	0	0	-0.014230	1.535053	1.535053
1800	-0.045303	0	0	0	-0.040737	3.190669	3.190669
1801	0.016124	0	0	0	0.023552	0.290525	0.290525
1802	0.035607	0	0	0	0.041881	0.860944	0.860944
1803	-0.029649	0	0	0	-0.027627	2.349596	2.349596
1804	0.131478	0	0	0	0.147643	0.977637	0.977637
1805	-0.081451	0	0	0	-0.067395	1.165145	1.165145
1806	0.370613	0	0	0	0.402714	1.284882	1.284882
1807	-0.044655	0	0	0	-0.042333	0.090004	0.090004
1808	0.093103	0	0	0	0.104947	1.463153	1.463153
1809	0.163473	0	0	0	0.170371	0.873953	0.873953
1810	0.032438	0	0	0	0.039154	1.003379	1.003379
1811	0.320337	0	0	0	0.328897	1.274107	1.274107
1812	0.297719	0	0	0	0.337831	0.541744	0.541744
1813	-0.012182	0	0	0	0.001751	1.739440	1.739440
1814	-0.068005	0	0	0	-0.052057	0.846120	0.846120
1815	-0.027450	0	0	0	-0.026002	2.031509	2.031509
1816	0.604801	0	0	0	0.638101	1.031155	1.031155
1817	0.265042	0	0	0	0.288456	0.876029	0.876029
1818	-0.083540	0	0	0	-0.079661	1.231292	1.231292
1819	-0.097010	0	0	0	-0.090861	2.899272	2.899272
1820	-0.033683	0	0	0	-0.031227	1.063401	1.063401
1821	-0.157328	0	3	3	-0.153552	3.361682	3.361682
1822	-0.013518	0	0	0	-0.011551	2.652290	2.652290
1823	-0.023294	0	2	2	-0.021214	3.039401	3.039401
1824	0.540666	0	0	0	0.570303	1.532457	1.532457
1825	0.252876	0	0	0	0.275175	0.252877	-0.021423
1826	0.277627	0	0	0	0.292955	1.177797	1.177797
1827	0.117201	0	0	0	0.136454	1.665216	1.665216
1828	0.274177	0	0	0	0.290268	1.523004	1.523004
1829	-0.008196	0	0	0	0.013416	0.857396	0.857396
1830	0.115588	0	0	0	0.125991	0.728366	0.728366
1831	0.287924	0	0	0	0.305292	1.029850	1.029850
1832	0.589535	0	0	0	0.643515	1.298305	1.298305
1833	-0.016088	0	6	6	-0.013955	3.250421	3.250421
1834	0.232667	0	0	0	0.246755	1.692348	1.692348
1835	-0.155717	0	0	0	-0.147939	0.288111	0.288111
1836	-0.002422	0	0	0	-0.001909	1.016152	1.016152
1837	-0.021586	0	0	0	-0.019884	0.795124	0.795124
1838	-0.064034	0	0	0	-0.060708	1.831787	1.831787
1839	-0.053510	0	0	0	-0.049628	1.008635	1.008635
1840	0.310179	0	0	0	0.326180	0.657944	0.657944
1841	-0.037887	0	0	0	-0.034381	0.658926	0.658926
1842	0.296182	0	0	0	0.330115	1.320851	1.320851
1843	-0.003145	0	3	3	-0.002496	3.338084	3.338084
1844	0.390667	0	0	0	0.410747	1.136087	1.136087
1845	0.362988	0	0	0	0.392791	2.066791	2.066791
1846	0.251869	0	0	0	0.266148	1.292602	1.292602
1847	0.131198	0	0	0	0.144352	0.967886	0.967886
1848	-0.022819	0	0	0	-0.021515	1.210948	1.210948
1849	-0.076855	0	0	0	-0.073338	2.675617	2.675617
