# generated_utc	2026-08-14T15:34:58+00:00
# script	probe_v6.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1623
string	bos	rho	n_tok	dest	delta	t_star	runner_up	peak_val	tokens	token_ids	peak_20	peakpos_20	peak_38	peakpos_38	peak_281	peakpos_281	peak_464	peakpos_464	peak_1430	peakpos_1430	peak_1790	peakpos_1790	peak_1888	peakpos_1888	peak_2094	peakpos_2094	peak_2256	peakpos_2256	prefix	prefix_dest	prefix_delta	prefix_agrees	seed_name	seed_string	target_dest	branch	rng_seed	evaluation_index	source_string	source_token_ids	intended_token_ids	realised_token_ids	intended_n_tok	realised_n_tok	intended_edit_distance	realised_edit_distance	roundtrip_stable	intervention_agrees	edit_position
 pawnfab embryos clitor	1	R	4	1888	0.178118	1	1790	3.757629	[" pawn", "fab", " embryos", " clitor"]	[29649, 36434, 39966, 48852]	-0.00705	0	0.11632	0	1.39076	2	1.081559	1	-0.085192	3	3.579511	1	3.757629	1	0.239423	0	2.36087	0	 pawn	1888	0.178118	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	40	at Mackinaw	[265, 16640, 259, 707]	[29649, 36434, 39966, 48852]	[29649, 36434, 39966, 48852]	4	4	4	4	1	1	NA
 numbers Unless 529 potion	1	R	4	1888	0.609979	1	1211	3.459099	[" numbers", " Unless", " 529", " potion"]	[3146, 17486, 49888, 26572]	-0.00705	0	0.11632	0	-0.000821	0	1.597016	1	-0.074251	3	2.791765	4	3.459099	1	0.239423	0	2.36087	0	 numbers	1888	0.79164	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	41	at Mackinaw	[265, 16640, 259, 707]	[3146, 17486, 49888, 26572]	[3146, 17486, 49888, 26572]	4	4	4	4	1	1	NA
Girlsbehavior innocent stereotype	1	R	4	1790	0.019075	4	1888	2.711146	["Girls", "behavior", " innocent", " stereotype"]	[41044, 46571, 10218, 31240]	-0.00705	0	0.11632	0	-0.000821	0	-0.002518	2	1.092676	2	2.711146	4	2.692071	1	0.239423	0	2.36087	0	Girlsbehavior innocent stereotype	1790	0.019075	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	42	at Mackinaw	[265, 16640, 259, 707]	[41044, 46571, 10218, 31240]	[41044, 46571, 10218, 31240]	4	4	4	4	1	1	NA
 Paper tun fanaticcreator	1	R	4	1888	1.078257	1	490	3.563054	[" Paper", " tun", " fanatic", "creator"]	[14962, 6278, 43631, 45382]	-0.00705	0	0.11632	0	0.423211	4	2.138244	1	-0.036971	2	2.055431	2	3.563054	1	0.239423	0	2.36087	0	 Paper	1888	1.202185	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	43	at Mackinaw	[265, 16640, 259, 707]	[14962, 6278, 43631, 45382]	[14962, 6278, 43631, 45382]	4	4	4	4	1	1	NA
Import chapter non Reporting	1	R	4	1888	0.255651	1	1790	2.660541	["Import", " chapter", " non", " Reporting"]	[20939, 6843, 1729, 29595]	-0.001826	4	0.11632	0	0.025275	3	0.023119	3	-0.053954	2	2.40489	1	2.660541	1	0.239423	0	2.36087	0	Import	1888	0.255651	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	44	at Mackinaw	[265, 16640, 259, 707]	[20939, 6843, 1729, 29595]	[20939, 6843, 1729, 29595]	4	4	4	4	1	1	NA
 developer Lowe Zip accusation	1	R	4	1888	0.369904	1	1790	2.97422	[" developer", " Lowe", " Zip", " accusation"]	[8517, 34241, 38636, 25984]	-0.00705	0	0.11632	0	-0.000821	0	1.669069	1	-0.014076	4	2.604317	1	2.97422	1	0.239423	0	2.36087	0	 developer	1888	0.369903	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	45	at Mackinaw	[265, 16640, 259, 707]	[8517, 34241, 38636, 25984]	[8517, 34241, 38636, 25984]	4	4	4	4	1	1	NA
 clut ///unker salary	1	R	4	1888	0.452528	1	1790	3.473853	[" clut", " ///", "unker", " salary"]	[32170, 34013, 21705, 9588]	-0.00705	0	0.11632	0	0.418147	3	2.219646	1	-0.047978	3	3.021325	1	3.473853	1	0.239423	0	2.36087	0	 clut	1888	0.452528	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	46	at Mackinaw	[265, 16640, 259, 707]	[32170, 34013, 21705, 9588]	[32170, 34013, 21705, 9588]	4	4	4	4	1	1	NA
lux nasty Culture cloudy	1	R	4	1888	0.410019	1	1790	3.019292	["lux", " nasty", " Culture", " cloudy"]	[22564, 17166, 17346, 40026]	-0.00705	0	0.11632	0	1.010485	2	0.457674	2	-0.006241	3	2.609273	1	3.019292	1	0.239423	0	2.36087	0	lux	1888	0.410019	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	47	at Mackinaw	[265, 16640, 259, 707]	[22564, 17166, 17346, 40026]	[22564, 17166, 17346, 40026]	4	4	4	4	1	1	NA
 Infantry specialization busLaun	1	R	4	1888	1.141355	1	1790	3.903298	[" Infantry", " specialization", " bus", "Laun"]	[27749, 43135, 1323, 46182]	-0.00705	0	0.11632	0	-0.000821	0	1.423467	1	-0.09776	4	2.761944	1	3.903298	1	0.239423	0	2.36087	0	 Infantry	1888	1.141354	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	48	at Mackinaw	[265, 16640, 259, 707]	[27749, 43135, 1323, 46182]	[27749, 43135, 1323, 46182]	4	4	4	4	1	1	NA
bowlbn............. lif	1	R	4	1888	0.429265	1	1790	3.117191	["bowl", "bn", ".............", " lif"]	[36859, 9374, 44274, 3868]	-0.00705	0	0.11632	0	1.863171	2	1.151047	4	0.006183	2	2.687927	1	3.117191	1	0.239423	0	2.36087	0	bowl	1888	0.429264	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	49	at Mackinaw	[265, 16640, 259, 707]	[36859, 9374, 44274, 3868]	[36859, 9374, 44274, 3868]	4	4	4	4	1	1	NA
。 Cont encountermarket	1	R	4	1888	0.185688	2	1790	2.875801	["。", " Cont", " encounter", "market"]	[16764, 2345, 8791, 10728]	-0.004302	2	0.11632	0	1.453141	4	0.847328	2	-0.083539	3	2.690113	1	2.875801	2	0.239423	0	2.36087	0	。 Cont	1888	0.185688	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	50	at Mackinaw	[265, 16640, 259, 707]	[16764, 2345, 8791, 10728]	[16764, 2345, 8791, 10728]	4	4	4	4	1	1	NA
 fer 裏 computation 359	1	R	4	1888	0.770737	1	1790	3.774129	[" fer", " 裏", " computation", " 359"]	[11354, 6438, 29964, 41934]	-0.00705	0	0.11632	0	1.125693	1	2.796231	1	-0.034672	2	3.003392	3	3.774129	1	0.239423	0	2.36087	0	 fer	1888	0.977898	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	51	at Mackinaw	[265, 16640, 259, 707]	[11354, 6438, 29964, 41934]	[11354, 6438, 29964, 41934]	4	4	4	4	1	1	NA
 advocacy1979 354On	1	R	4	1888	0.346709	1	1790	3.235014	[" advocacy", "1979", " 354", "On"]	[15364, 33581, 46752, 2202]	-0.00705	0	0.15104	4	0.862146	2	1.96109	1	-0.011204	4	2.888305	1	3.235014	1	0.239423	0	2.36087	0	 advocacy	1888	0.346708	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	52	at Mackinaw	[265, 16640, 259, 707]	[15364, 33581, 46752, 2202]	[15364, 33581, 46752, 2202]	4	4	4	4	1	1	NA
 Korea expressing mouth poking	1	R	4	1888	0.917268	1	2256	3.278138	[" Korea", " expressing", " mouth", " poking"]	[4969, 16621, 5422, 39048]	-0.00705	0	0.11632	0	-0.000821	0	0.502629	1	-0.095541	3	2.360766	1	3.278138	1	0.239423	0	2.36087	0	 Korea	1888	0.917269	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	53	at Mackinaw	[265, 16640, 259, 707]	[4969, 16621, 5422, 39048]	[4969, 16621, 5422, 39048]	4	4	4	4	1	1	NA
Fourducers PrairieGROUP	1	R	4	1888	0.441598	1	2371	3.114929	["Four", "ducers", " Prairie", "GROUP"]	[15137, 41213, 41196, 46846]	-0.00153	2	0.11632	0	-0.000821	0	-1.3e-05	4	-0.012679	4	2.108452	2	3.114929	1	0.239423	0	2.36087	0	Four	1888	0.754059	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	54	at Mackinaw	[265, 16640, 259, 707]	[15137, 41213, 41196, 46846]	[15137, 41213, 41196, 46846]	4	4	4	4	1	1	NA
OOOO Theory consolation Rewards	1	R	4	1888	0.682589	2	1790	3.045709	["OOOO", " Theory", " consolation", " Rewards"]	[23803, 17003, 45194, 27964]	-0.00705	0	0.11632	0	-0.000821	0	-0.033355	0	-0.04508	2	2.36312	1	3.045709	2	0.239423	0	2.36087	0	OOOO Theory	1888	0.68259	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	55	at Mackinaw	[265, 16640, 259, 707]	[23803, 17003, 45194, 27964]	[23803, 17003, 45194, 27964]	4	4	4	4	1	1	NA
Nothing BlazersTITost	1	R	4	858	0.342625	3	1790	2.977248	["Nothing", " Blazers", "TIT", "ost"]	[18465, 34766, 49560, 455]	-0.00705	0	0.507514	1	0.142803	4	-0.001242	3	-0.041919	1	2.634622	4	2.521408	2	0.239423	0	2.36087	0	Nothing BlazersTIT	858	0.45584	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	56	at Mackinaw	[265, 16640, 259, 707]	[18465, 34766, 49560, 455]	[18465, 34766, 49560, 455]	4	4	4	4	1	1	NA
ventures total adolescents acclaimed	1	R	4	1888	0.11669	1	1790	2.789103	["ventures", " total", " adolescents", " acclaimed"]	[10065, 2472, 25447, 27023]	-0.00705	0	0.11632	0	0.914434	2	-0.033355	0	0.698981	2	2.672413	4	2.789103	1	0.239423	0	2.36087	0	ventures	1888	0.428233	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	57	at Mackinaw	[265, 16640, 259, 707]	[10065, 2472, 25447, 27023]	[10065, 2472, 25447, 27023]	4	4	4	4	1	1	NA
 checked HistoryBBC snapshots	1	R	4	1888	0.214347	1	1790	3.121325	[" checked", " History", "BBC", " snapshots"]	[10667, 7443, 33833, 47787]	-0.00705	0	0.11632	0	0.223358	1	2.008979	1	-0.100121	1	2.906977	1	3.121325	1	0.239423	0	2.36087	0	 checked	1888	0.214348	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	58	at Mackinaw	[265, 16640, 259, 707]	[10667, 7443, 33833, 47787]	[10667, 7443, 33833, 47787]	4	4	4	4	1	1	NA
moickets thinks explo	1	R	4	1888	0.183056	1	1790	2.852524	["mo", "ickets", " thinks", " explo"]	[5908, 15970, 6834, 6694]	0.005048	3	0.11632	0	0.703766	2	-0.020226	3	-0.085098	4	2.669468	1	2.852524	1	0.239423	0	2.36087	0	mo	1888	0.183056	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	59	at Mackinaw	[265, 16640, 259, 707]	[5908, 15970, 6834, 6694]	[5908, 15970, 6834, 6694]	4	4	4	4	1	1	NA
 Allding Juddzech	1	R	4	1888	0.421356	1	1790	3.06477	[" All", "ding", " Judd", "zech"]	[1439, 12083, 49554, 15356]	0.734115	4	0.11632	0	-0.000821	0	2.270877	1	0.047882	4	2.643414	1	3.06477	1	0.239423	0	2.36087	0	 All	1888	0.421355	1	mackinaw_20	at Mackinaw	20	D_RANDOM_TOKEN	0	60	at Mackinaw	[265, 16640, 259, 707]	[1439, 12083, 49554, 15356]	[1439, 12083, 49554, 15356]	4	4	4	4	1	1	NA
atdryinaw	1	R	4	1898	0.410298	4	281	2.899692	["at", "dry", "in", "aw"]	[265, 39140, 259, 707]	-0.00705	0	0.11632	0	2.489393	4	-0.000215	3	-0.051152	3	2.312304	3	2.128479	1	0.239423	0	2.36087	0	atdryinaw	1898	0.410298	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	1	at Mackinaw	[265, 16640, 259, 707]	[265, 39140, 259, 707]	[265, 39140, 259, 707]	4	4	1	1	1	1	1
at Instantinaw	1	R	4	978	0.055406	4	1790	2.657614	["at", " Instant", "in", "aw"]	[265, 24470, 259, 707]	0.151145	2	0.11632	0	0.159927	4	-0.000163	3	-0.069101	2	2.602208	2	2.128479	1	0.239423	0	2.36087	0	at Instantinaw	978	0.055406	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	2	at Mackinaw	[265, 16640, 259, 707]	[265, 24470, 259, 707]	[265, 24470, 259, 707]	4	4	1	1	1	1	1
 Supporters Mackinaw	1	R	4	20	0.350004	3	1888	3.183764	[" Supporters", " Mack", "in", "aw"]	[39995, 16640, 259, 707]	3.183764	3	0.11632	0	-0.000821	0	1.857218	1	2.487102	3	2.109412	3	2.83376	1	0.239423	0	2.36087	0	 Supporters Mackin	20	0.350004	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	3	at Mackinaw	[265, 16640, 259, 707]	[39995, 16640, 259, 707]	[39995, 16640, 259, 707]	4	4	1	1	1	1	0
goers Mackinaw	1	R	4	20	0.391602	3	1430	2.998659	["goers", " Mack", "in", "aw"]	[31006, 16640, 259, 707]	2.998659	3	0.11632	0	-0.000821	0	0.422491	1	2.607057	3	1.963141	3	2.401601	1	0.239423	0	2.36087	0	goers Mackin	20	0.391602	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	4	at Mackinaw	[265, 16640, 259, 707]	[31006, 16640, 259, 707]	[31006, 16640, 259, 707]	4	4	1	1	1	1	0
at Mackintestinalaw	1	R	4	1790	0.128717	4	978	2.606165	["at", " Mack", "intestinal", "aw"]	[265, 16640, 36387, 707]	0.719738	3	0.11632	0	0.175272	2	-8.5e-05	4	0.018803	3	2.606165	4	2.295273	2	0.239423	0	2.36087	0	at Mackintestinalaw	1790	0.128717	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	5	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 36387, 707]	[265, 16640, 36387, 707]	4	4	1	1	1	1	2
atMDinaw	1	R	4	1898	0.019892	4	1790	2.528217	["at", "MD", "in", "aw"]	[265, 12740, 259, 707]	0.577079	3	0.11632	0	1.124273	2	-6.2e-05	2	-0.122657	0	2.508325	4	2.128479	1	0.239423	0	2.36087	0	atMDinaw	1898	0.019892	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	6	at Mackinaw	[265, 16640, 259, 707]	[265, 12740, 259, 707]	[265, 12740, 259, 707]	4	4	1	1	1	1	1
at MackinQuestions	1	R	4	20	0.322105	3	1430	3.081347	["at", " Mack", "in", "Questions"]	[265, 16640, 259, 35741]	3.081347	3	0.11632	0	0.469175	4	-0.010058	4	2.759242	3	2.250798	1	2.295273	2	0.239423	0	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	7	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 35741]	[265, 16640, 259, 35741]	4	4	1	1	1	1	3
at Mackin1111	1	R	4	20	0.322105	3	1430	3.081347	["at", " Mack", "in", "1111"]	[265, 16640, 259, 26259]	3.081347	3	0.11632	0	1.561614	4	-0.011832	4	2.759242	3	2.250798	1	2.295273	2	0.239423	0	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	8	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 26259]	[265, 16640, 259, 26259]	4	4	1	1	1	1	3
at dronesinaw	1	R	4	281	0.469001	4	1898	3.135596	["at", " drones", "in", "aw"]	[265, 15382, 259, 707]	-0.002401	3	0.11632	0	3.135596	4	-0.000566	3	0.823287	3	2.549409	3	2.508548	2	0.239423	0	2.36087	0	at dronesinaw	281	0.469001	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	9	at Mackinaw	[265, 16640, 259, 707]	[265, 15382, 259, 707]	[265, 15382, 259, 707]	4	4	1	1	1	1	1
 dx Mackinaw	1	R	4	1888	0.681268	1	20	3.745798	[" dx", " Mack", "in", "aw"]	[44332, 16640, 259, 707]	3.06453	3	0.11632	0	0.66103	1	1.719687	1	2.747551	3	2.588923	2	3.745798	1	0.239423	0	2.36087	0	 dx	1888	1.162057	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	10	at Mackinaw	[265, 16640, 259, 707]	[44332, 16640, 259, 707]	[44332, 16640, 259, 707]	4	4	1	1	1	1	0
 ), Mackinaw	1	R	4	20	0.27206	3	1430	3.148572	[" ),", " Mack", "in", "aw"]	[10612, 16640, 259, 707]	3.148572	3	0.11632	0	-0.000821	0	1.090033	1	2.876513	3	2.271444	2	2.774516	2	0.239423	0	2.36087	0	 ), Mackin	20	0.27206	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	11	at Mackinaw	[265, 16640, 259, 707]	[10612, 16640, 259, 707]	[10612, 16640, 259, 707]	4	4	1	1	1	1	0
 Comic Mackinaw	1	R	4	1888	0.62351	1	20	3.705021	[" Comic", " Mack", "in", "aw"]	[19949, 16640, 259, 707]	3.081511	3	0.11632	0	-0.000821	0	2.605911	1	2.555546	3	2.532273	3	3.705021	1	0.239423	0	2.36087	0	 Comic	1888	1.09911	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	12	at Mackinaw	[265, 16640, 259, 707]	[19949, 16640, 259, 707]	[19949, 16640, 259, 707]	4	4	1	1	1	1	0
 categor Mackinaw	1	R	4	1888	0.280352	1	1790	3.587413	[" categor", " Mack", "in", "aw"]	[17851, 16640, 259, 707]	3.114482	3	0.11632	0	-0.000821	0	2.144672	1	2.689748	3	3.307061	1	3.587413	1	0.239423	0	2.36087	0	 categor	1888	0.280353	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	13	at Mackinaw	[265, 16640, 259, 707]	[17851, 16640, 259, 707]	[17851, 16640, 259, 707]	4	4	1	1	1	1	0
at Mackin normalized	1	R	4	20	0.322105	3	1430	3.081347	["at", " Mack", "in", " normalized"]	[265, 16640, 259, 39279]	3.081347	3	0.11632	0	0.175272	2	-0.033355	0	2.759242	3	2.635262	4	2.498163	4	0.239423	0	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	14	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 39279]	[265, 16640, 259, 39279]	4	4	1	1	1	1	3
at Mackin Vaughn	1	R	4	20	0.322105	3	1430	3.081347	["at", " Mack", "in", " Vaughn"]	[265, 16640, 259, 47151]	3.081347	3	0.11632	0	0.175272	2	-0.033355	0	2.759242	3	2.250798	1	2.295273	2	0.239423	0	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	15	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 47151]	[265, 16640, 259, 47151]	4	4	1	1	1	1	3
at Mackin alleging	1	R	4	20	0.322105	3	1430	3.081347	["at", " Mack", "in", " alleging"]	[265, 16640, 259, 26116]	3.081347	3	0.11632	0	0.175272	2	-0.033355	0	2.759242	3	2.250798	1	2.295273	2	0.239423	0	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	16	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 26116]	[265, 16640, 259, 26116]	4	4	1	1	1	1	3
at Mack gunsaw	1	R	4	1790	0.175409	4	1888	2.59255	["at", " Mack", " guns", "aw"]	[265, 16640, 6541, 707]	-0.006868	4	0.11632	0	0.175272	2	-0.004903	4	2.340484	4	2.59255	4	2.417141	3	0.239423	0	2.36087	0	at Mack gunsaw	1790	0.175409	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	17	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 6541, 707]	[265, 16640, 6541, 707]	4	4	1	1	1	1	2
 Centre Mackinaw	1	R	4	1888	0.514756	1	20	4.001096	[" Centre", " Mack", "in", "aw"]	[9072, 16640, 259, 707]	3.48634	3	0.11632	0	-0.000821	0	1.881568	1	2.697748	3	2.252702	3	4.001096	1	0.239423	0	2.36087	0	 Centre	1888	1.640225	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	18	at Mackinaw	[265, 16640, 259, 707]	[9072, 16640, 259, 707]	[9072, 16640, 259, 707]	4	4	1	1	1	1	0
at Mackinighty	1	R	4	20	0.226026	3	1790	3.081347	["at", " Mack", "in", "ighty"]	[265, 16640, 259, 14400]	3.081347	3	0.11632	0	0.36013	4	-0.006217	4	2.759242	3	2.855321	4	2.295273	2	0.239423	0	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	19	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 14400]	[265, 16640, 259, 14400]	4	4	1	1	1	1	3
at Mack Fultonaw	1	R	4	1790	0.094607	4	2256	2.455477	["at", " Mack", " Fulton", "aw"]	[265, 16640, 44373, 707]	-0.00705	0	0.11632	0	0.175272	2	-0.000669	4	-0.061178	2	2.455477	4	2.295273	2	0.239423	0	2.36087	0	at Mack Fultonaw	1790	0.094607	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	20	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 44373, 707]	[265, 16640, 44373, 707]	4	4	1	1	1	1	2
at Mackin debilitating	1	R	4	20	0.322105	3	1430	3.081347	["at", " Mack", "in", " debilitating"]	[265, 16640, 259, 41378]	3.081347	3	0.11632	0	0.175272	2	-0.033355	0	2.759242	3	2.717189	4	2.295273	2	0.623252	4	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	21	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 41378]	[265, 16640, 259, 41378]	4	4	1	1	1	1	3
at Mack ADDaw	1	R	4	858	0.15863	3	1790	2.975107	["at", " Mack", " ADD", "aw"]	[265, 16640, 27841, 707]	-0.00705	0	0.11632	0	0.175272	2	-0.010751	4	0.004531	4	2.816478	4	2.295273	2	0.239423	0	2.36087	0	at Mack ADD	858	0.452834	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	22	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 27841, 707]	[265, 16640, 27841, 707]	4	4	1	1	1	1	2
at Mackin Sev	1	R	4	20	0.322105	3	1430	3.081347	["at", " Mack", "in", " Sev"]	[265, 16640, 259, 37918]	3.081347	3	0.11632	0	0.175272	2	-0.033355	0	2.759242	3	2.250798	1	2.295273	2	0.239423	0	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	23	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 37918]	[265, 16640, 259, 37918]	4	4	1	1	1	1	3
at Mack TWOaw	1	R	4	1790	0.184886	4	858	3.183389	["at", " Mack", " TWO", "aw"]	[265, 16640, 35288, 707]	-0.00705	0	0.11632	0	0.175272	2	-0.003086	4	-0.061178	2	3.183389	4	2.295273	2	0.239423	0	2.36087	0	at Mack TWOaw	1790	0.184886	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	24	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 35288, 707]	[265, 16640, 35288, 707]	4	4	1	1	1	1	2
at Mackin squarely	1	R	4	20	0.22861	3	1594	3.081347	["at", " Mack", "in", " squarely"]	[265, 16640, 259, 38590]	3.081347	3	0.11632	0	0.351958	4	-0.033355	0	2.759242	3	2.671686	4	2.737238	4	0.239423	0	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	25	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 38590]	[265, 16640, 259, 38590]	4	4	1	1	1	1	3
atilibinaw	1	R	4	1898	0.488497	4	978	3.066649	["at", "ilib", "in", "aw"]	[265, 22282, 259, 707]	0.531271	3	0.11632	0	2.180174	2	-0.004194	2	-0.091474	2	2.3635	4	2.128479	1	0.239423	0	2.36087	0	atilibinaw	1898	0.488497	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	26	at Mackinaw	[265, 16640, 259, 707]	[265, 22282, 259, 707]	[265, 22282, 259, 707]	4	4	1	1	1	1	1
 verse Mackinaw	1	R	4	1888	0.556018	1	1790	3.62415	[" verse", " Mack", "in", "aw"]	[18527, 16640, 259, 707]	3.031524	3	0.11632	0	-0.000821	0	0.673067	1	2.91783	3	3.068132	1	3.62415	1	0.239423	0	2.36087	0	 verse	1888	0.556018	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	27	at Mackinaw	[265, 16640, 259, 707]	[18527, 16640, 259, 707]	[18527, 16640, 259, 707]	4	4	1	1	1	1	0
atSTRUCTinaw	1	R	4	1898	0.036456	4	858	2.70925	["at", "STRUCT", "in", "aw"]	[265, 46126, 259, 707]	0.760641	3	0.11632	0	1.018165	2	-0.000966	3	-0.094614	3	2.250798	1	2.128479	1	0.239423	0	2.36087	0	atSTRUCTinaw	1898	0.036456	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	28	at Mackinaw	[265, 16640, 259, 707]	[265, 46126, 259, 707]	[265, 46126, 259, 707]	4	4	1	1	1	1	1
at Mack)=(aw	1	R	4	1790	0.293344	4	1819	2.919306	["at", " Mack", ")=(", "aw"]	[265, 16640, 35793, 707]	-0.00705	0	0.11632	0	0.262521	4	-0.020557	3	0.1104	3	2.919306	4	2.295273	2	0.239423	0	2.36087	0	at Mack)=(aw	1790	0.293344	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	29	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 35793, 707]	[265, 16640, 35793, 707]	4	4	1	1	1	1	2
pleting Mackinaw	1	R	4	20	0.143219	3	1790	3.179862	["pleting", " Mack", "in", "aw"]	[47130, 16640, 259, 707]	3.179862	3	0.11632	0	-0.000821	0	0.302368	1	2.757032	3	3.036643	1	2.771899	1	0.239423	0	2.36087	0	pleting Mackin	20	0.143219	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	30	at Mackinaw	[265, 16640, 259, 707]	[47130, 16640, 259, 707]	[47130, 16640, 259, 707]	4	4	1	1	1	1	0
at autobiographyinaw	1	R	4	1888	0.089198	2	812	2.712124	["at", " autobiography", "in", "aw"]	[265, 41795, 259, 707]	-0.00705	0	0.11632	0	2.313155	4	0.308836	2	-0.073436	3	2.250798	1	2.712124	2	0.239423	0	2.36087	0	at autobiography	1888	0.351255	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	31	at Mackinaw	[265, 16640, 259, 707]	[265, 41795, 259, 707]	[265, 41795, 259, 707]	4	4	1	1	1	1	1
at Mackatheticaw	1	R	4	1790	0.198578	3	2256	2.559448	["at", " Mack", "athetic", "aw"]	[265, 16640, 18874, 707]	-0.00705	0	0.11632	0	0.175272	2	-2.6e-05	4	-0.055446	3	2.559448	3	2.295273	2	0.601857	3	2.36087	0	at Mackathetic	1790	0.198578	1	mackinaw_20	at Mackinaw	20	C_LOCAL	1	32	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 18874, 707]	[265, 16640, 18874, 707]	4	4	1	1	1	1	2
