# generated_utc	2026-08-14T15:34:59+00:00
# script	probe_v6.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1620
seed_name	target_dest	branch	rng_seed	n_evaluated	distinct_destinations	target_retained	retention_rate
robin_281	281	D_RANDOM_TOKEN	0	4	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	5	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	6	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	7	4	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	8	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	9	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	10	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	11	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	12	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	13	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	14	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	15	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	16	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	17	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	18	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	19	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	20	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	21	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	22	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	23	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	24	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	25	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	26	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	27	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	28	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	29	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	30	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	31	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	32	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	33	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	34	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	35	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	36	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	37	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	38	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	39	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	40	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	41	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	42	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	43	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	44	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	45	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	46	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	47	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	48	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	49	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	50	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	51	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	52	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	53	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	54	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	55	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	56	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	57	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	58	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	59	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	0	60	6	0	0.0
robin_281	281	C_LOCAL	1	1	1	0	0.0
robin_281	281	C_LOCAL	1	2	2	1	0.5
robin_281	281	C_LOCAL	1	3	3	1	0.3333333333333333
robin_281	281	C_LOCAL	1	4	3	2	0.5
robin_281	281	C_LOCAL	1	5	3	3	0.6
robin_281	281	C_LOCAL	1	6	3	3	0.5
robin_281	281	C_LOCAL	1	7	3	4	0.5714285714285714
robin_281	281	C_LOCAL	1	8	4	4	0.5
robin_281	281	C_LOCAL	1	9	5	4	0.4444444444444444
robin_281	281	C_LOCAL	1	10	5	5	0.5
robin_281	281	C_LOCAL	1	11	5	5	0.45454545454545453
robin_281	281	C_LOCAL	1	12	5	5	0.4166666666666667
robin_281	281	C_LOCAL	1	13	5	6	0.46153846153846156
robin_281	281	C_LOCAL	1	14	5	7	0.5
robin_281	281	C_LOCAL	1	15	5	8	0.5333333333333333
robin_281	281	C_LOCAL	1	16	6	8	0.5
robin_281	281	C_LOCAL	1	17	6	8	0.47058823529411764
robin_281	281	C_LOCAL	1	18	6	8	0.4444444444444444
robin_281	281	C_LOCAL	1	19	7	8	0.42105263157894735
robin_281	281	C_LOCAL	1	20	8	8	0.4
robin_281	281	C_LOCAL	1	21	8	9	0.42857142857142855
robin_281	281	C_LOCAL	1	22	9	9	0.4090909090909091
robin_281	281	C_LOCAL	1	23	9	10	0.43478260869565216
robin_281	281	C_LOCAL	1	24	9	10	0.4166666666666667
robin_281	281	C_LOCAL	1	25	9	11	0.44
robin_281	281	C_LOCAL	1	26	9	11	0.4230769230769231
robin_281	281	C_LOCAL	1	27	9	11	0.4074074074074074
robin_281	281	C_LOCAL	1	28	9	11	0.39285714285714285
robin_281	281	C_LOCAL	1	29	9	11	0.3793103448275862
robin_281	281	C_LOCAL	1	30	10	11	0.36666666666666664
robin_281	281	C_LOCAL	1	31	10	12	0.3870967741935484
robin_281	281	C_LOCAL	1	32	10	13	0.40625
robin_281	281	C_LOCAL	1	33	10	13	0.3939393939393939
robin_281	281	C_LOCAL	1	34	10	13	0.38235294117647056
robin_281	281	C_LOCAL	1	35	10	14	0.4
robin_281	281	C_LOCAL	1	36	10	14	0.3888888888888889
robin_281	281	C_LOCAL	1	37	10	15	0.40540540540540543
robin_281	281	C_LOCAL	1	38	10	15	0.39473684210526316
robin_281	281	C_LOCAL	1	39	11	15	0.38461538461538464
robin_281	281	C_LOCAL	1	40	11	16	0.4
robin_281	281	C_LOCAL	1	41	11	16	0.3902439024390244
robin_281	281	C_LOCAL	1	42	11	17	0.40476190476190477
robin_281	281	C_LOCAL	1	43	11	18	0.4186046511627907
robin_281	281	C_LOCAL	1	44	11	18	0.4090909090909091
robin_281	281	C_LOCAL	1	45	11	18	0.4
robin_281	281	C_LOCAL	1	46	11	18	0.391304347826087
robin_281	281	C_LOCAL	1	47	11	18	0.3829787234042553
robin_281	281	C_LOCAL	1	48	11	18	0.375
robin_281	281	C_LOCAL	1	49	11	18	0.3673469387755102
robin_281	281	C_LOCAL	1	50	11	18	0.36
robin_281	281	C_LOCAL	1	51	11	18	0.35294117647058826
robin_281	281	C_LOCAL	1	52	11	18	0.34615384615384615
robin_281	281	C_LOCAL	1	53	11	19	0.3584905660377358
robin_281	281	C_LOCAL	1	54	11	19	0.35185185185185186
robin_281	281	C_LOCAL	1	55	11	20	0.36363636363636365
robin_281	281	C_LOCAL	1	56	11	20	0.35714285714285715
robin_281	281	C_LOCAL	1	57	11	20	0.3508771929824561
robin_281	281	C_LOCAL	1	58	11	20	0.3448275862068966
robin_281	281	C_LOCAL	1	59	11	20	0.3389830508474576
robin_281	281	C_LOCAL	1	60	11	20	0.3333333333333333
robin_281	281	D_RANDOM_TOKEN	1	1	1	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	2	1	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	3	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	4	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	5	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	6	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	7	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	8	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	9	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	10	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	11	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	12	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	13	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	14	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	15	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	16	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	17	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	18	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	19	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	20	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	21	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	22	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	23	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	24	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	25	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	26	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	27	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	28	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	29	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	30	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	31	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	32	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	33	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	34	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	35	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	36	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	37	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	38	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	39	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	40	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	41	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	42	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	43	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	44	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	45	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	46	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	47	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	48	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	49	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	1	50	3	1	0.02
robin_281	281	D_RANDOM_TOKEN	1	51	3	1	0.0196078431372549
robin_281	281	D_RANDOM_TOKEN	1	52	3	1	0.019230769230769232
robin_281	281	D_RANDOM_TOKEN	1	53	3	1	0.018867924528301886
robin_281	281	D_RANDOM_TOKEN	1	54	3	1	0.018518518518518517
robin_281	281	D_RANDOM_TOKEN	1	55	3	1	0.01818181818181818
robin_281	281	D_RANDOM_TOKEN	1	56	3	1	0.017857142857142856
robin_281	281	D_RANDOM_TOKEN	1	57	3	1	0.017543859649122806
robin_281	281	D_RANDOM_TOKEN	1	58	3	1	0.017241379310344827
robin_281	281	D_RANDOM_TOKEN	1	59	3	1	0.01694915254237288
robin_281	281	D_RANDOM_TOKEN	1	60	3	1	0.016666666666666666
robin_281	281	C_LOCAL	2	1	1	1	1.0
robin_281	281	C_LOCAL	2	2	2	1	0.5
robin_281	281	C_LOCAL	2	3	2	2	0.6666666666666666
robin_281	281	C_LOCAL	2	4	2	3	0.75
robin_281	281	C_LOCAL	2	5	3	3	0.6
robin_281	281	C_LOCAL	2	6	3	3	0.5
robin_281	281	C_LOCAL	2	7	3	3	0.42857142857142855
robin_281	281	C_LOCAL	2	8	3	3	0.375
robin_281	281	C_LOCAL	2	9	3	3	0.3333333333333333
robin_281	281	C_LOCAL	2	10	3	3	0.3
robin_281	281	C_LOCAL	2	11	3	3	0.2727272727272727
robin_281	281	C_LOCAL	2	12	3	4	0.3333333333333333
robin_281	281	C_LOCAL	2	13	3	4	0.3076923076923077
robin_281	281	C_LOCAL	2	14	3	4	0.2857142857142857
robin_281	281	C_LOCAL	2	15	4	4	0.26666666666666666
robin_281	281	C_LOCAL	2	16	4	4	0.25
robin_281	281	C_LOCAL	2	17	4	5	0.29411764705882354
robin_281	281	C_LOCAL	2	18	4	5	0.2777777777777778
robin_281	281	C_LOCAL	2	19	4	5	0.2631578947368421
robin_281	281	C_LOCAL	2	20	4	5	0.25
robin_281	281	C_LOCAL	2	21	4	5	0.23809523809523808
robin_281	281	C_LOCAL	2	22	4	5	0.22727272727272727
robin_281	281	C_LOCAL	2	23	4	6	0.2608695652173913
robin_281	281	C_LOCAL	2	24	4	6	0.25
robin_281	281	C_LOCAL	2	25	4	7	0.28
robin_281	281	C_LOCAL	2	26	4	7	0.2692307692307692
robin_281	281	C_LOCAL	2	27	4	7	0.25925925925925924
robin_281	281	C_LOCAL	2	28	4	7	0.25
robin_281	281	C_LOCAL	2	29	4	7	0.2413793103448276
robin_281	281	C_LOCAL	2	30	4	7	0.23333333333333334
robin_281	281	C_LOCAL	2	31	4	8	0.25806451612903225
robin_281	281	C_LOCAL	2	32	4	9	0.28125
robin_281	281	C_LOCAL	2	33	4	10	0.30303030303030304
robin_281	281	C_LOCAL	2	34	4	10	0.29411764705882354
robin_281	281	C_LOCAL	2	35	4	10	0.2857142857142857
robin_281	281	C_LOCAL	2	36	5	10	0.2777777777777778
robin_281	281	C_LOCAL	2	37	6	10	0.2702702702702703
robin_281	281	C_LOCAL	2	38	6	10	0.2631578947368421
robin_281	281	C_LOCAL	2	39	6	11	0.28205128205128205
robin_281	281	C_LOCAL	2	40	6	11	0.275
robin_281	281	C_LOCAL	2	41	6	11	0.2682926829268293
robin_281	281	C_LOCAL	2	42	6	11	0.2619047619047619
robin_281	281	C_LOCAL	2	43	6	11	0.2558139534883721
robin_281	281	C_LOCAL	2	44	7	11	0.25
robin_281	281	C_LOCAL	2	45	7	11	0.24444444444444444
robin_281	281	C_LOCAL	2	46	7	11	0.2391304347826087
robin_281	281	C_LOCAL	2	47	7	11	0.23404255319148937
robin_281	281	C_LOCAL	2	48	7	11	0.22916666666666666
robin_281	281	C_LOCAL	2	49	7	11	0.22448979591836735
robin_281	281	C_LOCAL	2	50	7	11	0.22
robin_281	281	C_LOCAL	2	51	7	11	0.21568627450980393
robin_281	281	C_LOCAL	2	52	7	11	0.21153846153846154
robin_281	281	C_LOCAL	2	53	7	11	0.20754716981132076
robin_281	281	C_LOCAL	2	54	7	12	0.2222222222222222
robin_281	281	C_LOCAL	2	55	8	12	0.21818181818181817
robin_281	281	C_LOCAL	2	56	8	12	0.21428571428571427
robin_281	281	C_LOCAL	2	57	8	12	0.21052631578947367
robin_281	281	C_LOCAL	2	58	8	13	0.22413793103448276
robin_281	281	C_LOCAL	2	59	8	13	0.22033898305084745
robin_281	281	C_LOCAL	2	60	8	14	0.23333333333333334
robin_281	281	D_RANDOM_TOKEN	2	1	1	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	2	1	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	3	1	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	4	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	5	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	6	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	7	2	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	8	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	9	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	10	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	11	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	12	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	13	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	14	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	15	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	16	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	17	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	18	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	19	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	20	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	21	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	22	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	23	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	24	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	25	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	26	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	27	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	28	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	29	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	30	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	31	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	32	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	33	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	34	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	35	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	36	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	37	3	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	38	4	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	39	4	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	40	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	41	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	42	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	43	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	44	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	45	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	46	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	47	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	48	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	49	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	50	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	51	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	52	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	53	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	54	5	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	55	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	56	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	57	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	58	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	59	6	0	0.0
robin_281	281	D_RANDOM_TOKEN	2	60	6	0	0.0
cold_38	38	A_CARRIER	NA	1	1	1	1.0
cold_38	38	A_CARRIER	NA	2	2	1	0.5
cold_38	38	A_CARRIER	NA	3	2	1	0.3333333333333333
cold_38	38	A_CARRIER	NA	4	2	1	0.25
cold_38	38	A_CARRIER	NA	5	3	1	0.2
cold_38	38	A_CARRIER	NA	6	4	1	0.16666666666666666
cold_38	38	A_CARRIER	NA	7	5	1	0.14285714285714285
cold_38	38	A_CARRIER	NA	8	6	1	0.125
cold_38	38	A_CARRIER	NA	9	7	1	0.1111111111111111
cold_38	38	A_CARRIER	NA	10	7	1	0.1
cold_38	38	A_CARRIER	NA	11	7	1	0.09090909090909091
cold_38	38	A_CARRIER	NA	12	7	1	0.08333333333333333
cold_38	38	A_CARRIER	NA	13	7	1	0.07692307692307693
cold_38	38	A_CARRIER	NA	14	7	1	0.07142857142857142
cold_38	38	A_CARRIER	NA	15	7	1	0.06666666666666667
cold_38	38	A_CARRIER	NA	16	7	1	0.0625
cold_38	38	A_CARRIER	NA	17	7	1	0.058823529411764705
cold_38	38	A_CARRIER	NA	18	7	1	0.05555555555555555
cold_38	38	A_CARRIER	NA	19	7	1	0.05263157894736842
cold_38	38	A_CARRIER	NA	20	7	1	0.05
cold_38	38	A_CARRIER	NA	21	7	1	0.047619047619047616
cold_38	38	A_CARRIER	NA	22	7	1	0.045454545454545456
cold_38	38	A_CARRIER	NA	23	7	1	0.043478260869565216
cold_38	38	A_CARRIER	NA	24	7	1	0.041666666666666664
cold_38	38	A_CARRIER	NA	25	7	1	0.04
cold_38	38	A_CARRIER	NA	26	7	1	0.038461538461538464
cold_38	38	A_CARRIER	NA	27	8	1	0.037037037037037035
cold_38	38	A_CARRIER	NA	28	8	1	0.03571428571428571
cold_38	38	A_CARRIER	NA	29	8	2	0.06896551724137931
cold_38	38	A_CARRIER	NA	30	8	2	0.06666666666666667
cold_38	38	A_CARRIER	NA	31	8	2	0.06451612903225806
cold_38	38	A_CARRIER	NA	32	8	2	0.0625
cold_38	38	A_CARRIER	NA	33	9	2	0.06060606060606061
cold_38	38	A_CARRIER	NA	34	9	2	0.058823529411764705
cold_38	38	A_CARRIER	NA	35	9	2	0.05714285714285714
cold_38	38	A_CARRIER	NA	36	10	2	0.05555555555555555
cold_38	38	A_CARRIER	NA	37	10	2	0.05405405405405406
cold_38	38	A_CARRIER	NA	38	10	2	0.05263157894736842
cold_38	38	A_CARRIER	NA	39	10	2	0.05128205128205128
cold_38	38	A_CARRIER	NA	40	10	2	0.05
cold_38	38	A_CARRIER	NA	41	10	2	0.04878048780487805
cold_38	38	A_CARRIER	NA	42	10	2	0.047619047619047616
cold_38	38	A_CARRIER	NA	43	10	2	0.046511627906976744
cold_38	38	A_CARRIER	NA	44	10	2	0.045454545454545456
cold_38	38	A_CARRIER	NA	45	10	2	0.044444444444444446
cold_38	38	A_CARRIER	NA	46	10	2	0.043478260869565216
cold_38	38	A_CARRIER	NA	47	10	2	0.0425531914893617
cold_38	38	A_CARRIER	NA	48	10	2	0.041666666666666664
cold_38	38	A_CARRIER	NA	49	10	2	0.04081632653061224
cold_38	38	A_CARRIER	NA	50	10	2	0.04
cold_38	38	A_CARRIER	NA	51	10	2	0.0392156862745098
cold_38	38	A_CARRIER	NA	52	10	2	0.038461538461538464
cold_38	38	A_CARRIER	NA	53	10	2	0.03773584905660377
cold_38	38	A_CARRIER	NA	54	10	2	0.037037037037037035
cold_38	38	A_CARRIER	NA	55	10	2	0.03636363636363636
cold_38	38	A_CARRIER	NA	56	10	2	0.03571428571428571
cold_38	38	A_CARRIER	NA	57	10	2	0.03508771929824561
cold_38	38	A_CARRIER	NA	58	10	2	0.034482758620689655
cold_38	38	A_CARRIER	NA	59	10	2	0.03389830508474576
cold_38	38	A_CARRIER	NA	60	10	2	0.03333333333333333
cold_38	38	B_GATE	NA	1	1	0	0.0
cold_38	38	B_GATE	NA	2	2	0	0.0
cold_38	38	B_GATE	NA	3	3	0	0.0
cold_38	38	B_GATE	NA	4	3	0	0.0
cold_38	38	B_GATE	NA	5	3	0	0.0
cold_38	38	B_GATE	NA	6	3	0	0.0
cold_38	38	B_GATE	NA	7	3	0	0.0
cold_38	38	B_GATE	NA	8	3	0	0.0
cold_38	38	B_GATE	NA	9	3	0	0.0
cold_38	38	B_GATE	NA	10	3	0	0.0
cold_38	38	B_GATE	NA	11	4	0	0.0
cold_38	38	B_GATE	NA	12	5	0	0.0
cold_38	38	B_GATE	NA	13	5	0	0.0
cold_38	38	B_GATE	NA	14	5	0	0.0
cold_38	38	B_GATE	NA	15	6	0	0.0
cold_38	38	B_GATE	NA	16	6	0	0.0
cold_38	38	B_GATE	NA	17	6	0	0.0
cold_38	38	B_GATE	NA	18	6	0	0.0
cold_38	38	B_GATE	NA	19	7	0	0.0
cold_38	38	B_GATE	NA	20	7	0	0.0
cold_38	38	B_GATE	NA	21	7	0	0.0
cold_38	38	B_GATE	NA	22	7	0	0.0
cold_38	38	B_GATE	NA	23	7	0	0.0
cold_38	38	B_GATE	NA	24	7	0	0.0
cold_38	38	B_GATE	NA	25	7	0	0.0
cold_38	38	B_GATE	NA	26	7	0	0.0
cold_38	38	B_GATE	NA	27	7	0	0.0
cold_38	38	B_GATE	NA	28	7	0	0.0
cold_38	38	B_GATE	NA	29	7	0	0.0
cold_38	38	B_GATE	NA	30	8	0	0.0
cold_38	38	B_GATE	NA	31	8	0	0.0
cold_38	38	B_GATE	NA	32	8	0	0.0
cold_38	38	B_GATE	NA	33	8	0	0.0
cold_38	38	B_GATE	NA	34	8	0	0.0
cold_38	38	B_GATE	NA	35	8	0	0.0
cold_38	38	B_GATE	NA	36	8	0	0.0
cold_38	38	B_GATE	NA	37	8	0	0.0
cold_38	38	B_GATE	NA	38	8	0	0.0
cold_38	38	B_GATE	NA	39	8	0	0.0
cold_38	38	B_GATE	NA	40	8	0	0.0
cold_38	38	B_GATE	NA	41	8	0	0.0
cold_38	38	B_GATE	NA	42	8	0	0.0
cold_38	38	B_GATE	NA	43	8	0	0.0
cold_38	38	B_GATE	NA	44	8	0	0.0
cold_38	38	B_GATE	NA	45	8	0	0.0
cold_38	38	B_GATE	NA	46	8	0	0.0
cold_38	38	B_GATE	NA	47	8	0	0.0
cold_38	38	B_GATE	NA	48	8	0	0.0
cold_38	38	B_GATE	NA	49	8	0	0.0
cold_38	38	B_GATE	NA	50	8	0	0.0
cold_38	38	B_GATE	NA	51	8	0	0.0
cold_38	38	B_GATE	NA	52	9	0	0.0
cold_38	38	B_GATE	NA	53	10	1	0.018867924528301886
cold_38	38	B_GATE	NA	54	10	1	0.018518518518518517
cold_38	38	B_GATE	NA	55	10	2	0.03636363636363636
cold_38	38	B_GATE	NA	56	10	2	0.03571428571428571
cold_38	38	B_GATE	NA	57	10	2	0.03508771929824561
cold_38	38	B_GATE	NA	58	10	2	0.034482758620689655
cold_38	38	B_GATE	NA	59	11	2	0.03389830508474576
cold_38	38	B_GATE	NA	60	11	2	0.03333333333333333
cold_38	38	E_CONTINUATION	NA	1	1	1	1.0
cold_38	38	E_CONTINUATION	NA	2	1	2	1.0
cold_38	38	E_CONTINUATION	NA	3	1	3	1.0
cold_38	38	E_CONTINUATION	NA	4	1	4	1.0
cold_38	38	E_CONTINUATION	NA	5	1	5	1.0
cold_38	38	E_CONTINUATION	NA	6	1	6	1.0
cold_38	38	E_CONTINUATION	NA	7	1	7	1.0
cold_38	38	E_CONTINUATION	NA	8	1	8	1.0
cold_38	38	E_CONTINUATION	NA	9	2	8	0.8888888888888888
cold_38	38	E_CONTINUATION	NA	10	2	9	0.9
cold_38	38	E_CONTINUATION	NA	11	2	10	0.9090909090909091
cold_38	38	E_CONTINUATION	NA	12	2	11	0.9166666666666666
cold_38	38	E_CONTINUATION	NA	13	2	12	0.9230769230769231
cold_38	38	E_CONTINUATION	NA	14	3	12	0.8571428571428571
cold_38	38	E_CONTINUATION	NA	15	3	13	0.8666666666666667
cold_38	38	E_CONTINUATION	NA	16	3	14	0.875
cold_38	38	E_CONTINUATION	NA	17	4	14	0.8235294117647058
cold_38	38	E_CONTINUATION	NA	18	4	15	0.8333333333333334
cold_38	38	E_CONTINUATION	NA	19	4	16	0.8421052631578947
