# generated_utc	2026-08-15T01:16:05+00:00
# script	probe_v14.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2400
case_id	branch	family	treatment	direction	rank	token_id	token	delta_logit
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	PROMOTED	2	45244	 uncanny	1.522308
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	PROMOTED	3	34228	 comforting	1.52066
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	PROMOTED	4	30983	 oppressive	1.512535
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	PROMOTED	5	34050	song	1.507584
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	PROMOTED	6	4295	 wild	1.507103
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	PROMOTED	7	22848	 gru	1.500542
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	PROMOTED	8	44852	 ding	1.488258
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	PROMOTED	9	40836	 soothing	1.477455
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	PROMOTED	10	21275	 intox	1.475685
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	1	27307	 expelled	0.236626
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	2	38632	 ejected	0.285454
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	3	45158	 redirected	0.333893
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	4	42579	shown	0.353813
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	5	37738	ELF	0.360596
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	6	43714	 hypothesized	0.37265
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	7	25077	 injected	0.391121
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	8	44694	 ingested	0.397949
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	9	23724	 evacuated	0.403336
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_LOW_38	SUPPRESSED	10	41913	endez	0.40377
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	1	23608	 autumn	2.004356
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	2	34228	 comforting	1.938461
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	3	34050	song	1.929146
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	4	45244	 uncanny	1.922935
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	5	30983	 oppressive	1.907822
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	6	4295	 wild	1.905678
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	7	22848	 gru	1.905388
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	8	39724	aturdays	1.897034
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	9	44852	 ding	1.887657
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	PROMOTED	10	40836	 soothing	1.886406
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	1	27307	 expelled	0.33345
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	2	38632	 ejected	0.403336
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	3	45158	 redirected	0.463234
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	4	37738	ELF	0.487831
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	5	42579	shown	0.48925
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	6	43714	 hypothesized	0.521942
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	7	25669	 sucked	0.535118
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	8	25077	 injected	0.546745
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	9	23724	 evacuated	0.546913
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MED_38	SUPPRESSED	10	34763	 analysed	0.554077
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	1	23608	 autumn	2.163864
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	2	34228	 comforting	2.095329
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	3	34050	song	2.088203
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	4	45244	 uncanny	2.071594
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	5	39724	aturdays	2.058105
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	6	22848	 gru	2.056732
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	7	30983	 oppressive	2.054207
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	8	4295	 wild	2.05349
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	9	40836	 soothing	2.040352
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	PROMOTED	10	44852	 ding	2.036819
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	1	27307	 expelled	0.372032
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	2	38632	 ejected	0.450974
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	3	45158	 redirected	0.514786
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	4	37738	ELF	0.53756
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	5	42579	shown	0.543411
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	6	43714	 hypothesized	0.582085
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	7	25669	 sucked	0.585144
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	8	23724	 evacuated	0.603638
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	9	25077	 injected	0.609756
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_HIGH_38	SUPPRESSED	10	34763	 analysed	0.613365
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	1	23608	 autumn	2.556923
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	2	34050	song	2.484306
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	3	34228	 comforting	2.484116
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	4	39724	aturdays	2.462151
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	5	45244	 uncanny	2.435852
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	6	22848	 gru	2.430405
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	7	40836	 soothing	2.422752
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	8	4295	 wild	2.415108
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	9	30983	 oppressive	2.412239
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	PROMOTED	10	44852	 ding	2.4049
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	1	27307	 expelled	0.471817
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	2	38632	 ejected	0.576279
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	3	45158	 redirected	0.648651
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	4	37738	ELF	0.664185
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	5	42579	shown	0.684738
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	6	25669	 sucked	0.711098
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	7	43714	 hypothesized	0.739876
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	8	23724	 evacuated	0.750183
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	9	34763	 analysed	0.767334
P_AIR_IS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	ADD_POS_MAX_38	SUPPRESSED	10	25077	 injected	0.776253
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	1	27307	 expelled	-0.001831
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	2	38632	 ejected	-0.014252
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	3	43714	 hypothesized	-0.035027
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	4	45158	 redirected	-0.036438
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	5	25077	 injected	-0.049629
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	6	49878	obos	-0.049744
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	7	44694	 ingested	-0.052246
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	8	42579	shown	-0.052803
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	9	41913	endez	-0.060638
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	PROMOTED	10	30555	ourced	-0.070175
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	1	30983	 oppressive	-0.767975
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	2	45244	 uncanny	-0.767853
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	3	23608	 autumn	-0.757439
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	4	4295	 wild	-0.74617
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	5	35984	 brisk	-0.734413
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	6	44852	 ding	-0.733849
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	7	22848	 gru	-0.729462
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	8	34837	 ominous	-0.72821
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	9	21275	 intox	-0.722038
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_0_38	SUPPRESSED	10	34228	 comforting	-0.720032
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	1	23608	 autumn	0.734001
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	2	45244	 uncanny	0.718246
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	3	30983	 oppressive	0.715637
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	4	4295	 wild	0.708359
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	5	34228	 comforting	0.703819
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	6	22848	 gru	0.700241
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	7	44852	 ding	0.69677
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	8	34050	song	0.691864
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	9	35984	 brisk	0.691574
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	PROMOTED	10	21275	 intox	0.689583
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	1	27307	 expelled	0.081024
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	2	38632	 ejected	0.099106
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	3	45158	 redirected	0.122192
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	4	42579	shown	0.132065
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	5	43714	 hypothesized	0.133453
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	6	37738	ELF	0.141708
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	7	25077	 injected	0.142487
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	8	44694	 ingested	0.145119
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	9	41913	endez	0.150635
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_LOW_38	SUPPRESSED	10	34763	 analysed	0.155472
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	1	23608	 autumn	1.174973
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	2	45244	 uncanny	1.14109
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	3	30983	 oppressive	1.135292
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	4	34228	 comforting	1.12973
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	5	4295	 wild	1.127975
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	6	22848	 gru	1.119072
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	7	34050	song	1.115707
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	8	44852	 ding	1.111427
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	9	21275	 intox	1.101105
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	PROMOTED	10	35984	 brisk	1.100449
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	1	27307	 expelled	0.155632
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	2	38632	 ejected	0.18824
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	3	45158	 redirected	0.224907
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	4	42579	shown	0.239891
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	5	43714	 hypothesized	0.248611
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	6	37738	ELF	0.250038
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	7	25077	 injected	0.262337
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	8	44694	 ingested	0.266991
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	9	41913	endez	0.273712
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MED_38	SUPPRESSED	10	34763	 analysed	0.27771
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	1	23608	 autumn	1.343918
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	2	45244	 uncanny	1.301651
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	3	30983	 oppressive	1.294319
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	4	34228	 comforting	1.29361
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	5	4295	 wild	1.287605
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	6	34050	song	1.279655
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	7	22848	 gru	1.279289
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	8	44852	 ding	1.269775
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	9	21275	 intox	1.258453
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	PROMOTED	10	35984	 brisk	1.256081
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	1	27307	 expelled	0.188271
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	2	38632	 ejected	0.227333
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	3	45158	 redirected	0.26902
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	4	42579	shown	0.286011
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	5	37738	ELF	0.295212
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	6	43714	 hypothesized	0.298607
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	7	25077	 injected	0.314224
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	8	44694	 ingested	0.319733
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	9	41913	endez	0.326355
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	SUPPRESSED	10	34763	 analysed	0.329369
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	1	23608	 autumn	1.770454
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	2	34228	 comforting	1.709259
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	3	45244	 uncanny	1.703987
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	4	34050	song	1.69751
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	5	30983	 oppressive	1.69194
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	6	4295	 wild	1.687881
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	7	22848	 gru	1.683624
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	8	44852	 ding	1.66893
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	9	39724	aturdays	1.663696
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	PROMOTED	10	40836	 soothing	1.661896
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	1	27307	 expelled	0.279167
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	2	38632	 ejected	0.33699
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	3	45158	 redirected	0.390762
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	4	42579	shown	0.413315
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	5	37738	ELF	0.417007
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	6	43714	 hypothesized	0.438034
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	7	25077	 injected	0.459129
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	8	25669	 sucked	0.463127
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	9	23724	 evacuated	0.466751
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	SUPPRESSED	10	44694	 ingested	0.46711
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	PREVIOUS_SET_HIGH_38	PROMOTED	1	14405	 rhyth	0.23629
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	PREVIOUS_SET_HIGH_38	PROMOTED	2	34050	song	0.232521
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	PREVIOUS_SET_HIGH_38	PROMOTED	3	32859	 melody	0.216087
